"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"227742_at",1.34595066666667,9.93721866666667,5.52301553412306,1.96033391678165e-07,1.86591070507682e-06,6.52387971331139
"242137_at",-1.00607883333333,4.97622425,-5.52163315108999,1.97267165451972e-07,1.87542727718424e-06,6.5177948579595
"218872_at",1.11580616666667,8.03636625,5.51874235397189,1.99871803000724e-07,1.89919896229833e-06,6.50507330752427
"218824_at",1.12263766666667,6.85597933333333,5.50725004292539,2.10563375715618e-07,1.99357210553254e-06,6.45453805134381
"214043_at",-1.04953916666667,7.30845025,-5.50544421159219,2.12293482827485e-07,2.00780940556872e-06,6.44660293024261
"213150_at",1.02060633333333,5.29259183333333,5.50221536326227,2.15421664835093e-07,2.0349308094089e-06,6.43241868784931
"223509_at",1.28485666666666,6.34468616666667,5.46797156330968,2.5150068513726e-07,2.34725369919627e-06,6.28229163414985
"236065_at",-1.489949,7.889696,-5.46518483742493,2.5468411087685e-07,2.37341976515967e-06,6.27009906524216
"206207_at",-1.408944,6.35541866666667,-5.44109597140652,2.83895629597048e-07,2.62151554605955e-06,6.16486002404793
"243296_at",-1.48570700000001,9.7632675,-5.43450623586182,2.92441545851732e-07,2.69542169916444e-06,6.13611953989804
"232360_at",1.08037783333333,5.87493008333333,5.4198864758415,3.12308968644514e-07,2.86145236252918e-06,6.07243180681936
"205488_at",-1.02673133333333,8.57273,-5.41455388710782,3.19879155454227e-07,2.92366981351719e-06,6.0492273365241
"230601_s_at",-1.07795583333334,6.99801891666667,-5.41304204205593,3.22057818954363e-07,2.94161564506011e-06,6.04265113562359
"200879_s_at",-1.80552383333333,7.60848108333333,-5.41052187321733,3.25721819492811e-07,2.97061559312251e-06,6.03169141064707
"37512_at",-1.71867766666666,9.63001483333333,-5.40302926872077,3.36857373243052e-07,3.06144894981115e-06,5.99912576547812
"243623_at",1.294235,6.1092315,5.39930093205303,3.42536222450083e-07,3.11047466574627e-06,5.98293121025052
"1562275_at",-1.75277933333333,6.13674983333333,-5.38628707286548,3.63101147842153e-07,3.27816302151085e-06,5.92645682486368
"223484_at",1.26815183333333,8.98782558333333,5.38341256031265,3.67803640436853e-07,3.31514408850724e-06,5.91399387277486
"206211_at",-1.90201233333334,6.47004816666667,-5.37343145884033,3.84598590862345e-07,3.45002919694811e-06,5.87075048527188
"213050_at",-1.01223433333334,8.7844295,-5.37281849319336,3.85654082182208e-07,3.45836262806498e-06,5.8680963875561
"241310_at",-1.01286416666667,4.87644258333333,-5.36707201742504,3.95687803319971e-07,3.53616061564554e-06,5.84322352909893
"206561_s_at",1.46224866666666,5.27970533333333,5.36349072474584,4.02069489725668e-07,3.58674324535012e-06,5.8277305885095
"229030_at",1.2373325,8.33675958333333,5.35719474101719,4.1353322014529e-07,3.67760715866034e-06,5.80050899559128
"242836_at",-1.48167333333334,6.03509583333333,-5.35416487998797,4.19163180276384e-07,3.72222622732033e-06,5.78741591673576
"242913_at",1.00621416666667,7.13941608333333,5.35150519161457,4.24166953971389e-07,3.75689749042373e-06,5.77592621451099
"238592_at",-1.0590665,6.01781375,-5.34530527734855,4.36058681127246e-07,3.85223919706449e-06,5.74915650043254
"214046_at",1.03730933333333,4.2980595,5.33477006414845,4.57016583706034e-07,4.02049585102613e-06,5.70371163154427
"202831_at",1.37394166666667,7.101175,5.33183197708324,4.6303471005388e-07,4.06754864591836e-06,5.69104765853295
"219956_at",1.11709183333334,8.19951808333333,5.33052073976364,4.65745446604692e-07,4.08939012254882e-06,5.68539724299625
"203936_s_at",1.44298633333333,9.10905416666667,5.32808218783179,4.70827961740989e-07,4.12871191791316e-06,5.67489124588452
"219995_s_at",1.22366966666667,5.1362175,5.31424101703372,5.00718786445426e-07,4.3621414354531e-06,5.61531544072398
"219936_s_at",1.181735,4.6889585,5.3065077334075,5.18217823390023e-07,4.49596310597421e-06,5.58207105063441
"40665_at",-1.16345966666667,8.2779705,-5.30574363122834,5.19978914581787e-07,4.51052628189104e-06,5.578787894551
"205399_at",1.04406383333333,7.95079408333333,5.30565443082856,5.20184882762822e-07,4.51159715499005e-06,5.57840464174208
"205513_at",1.60116483333333,6.09623325,5.29972265777233,5.34061870530755e-07,4.62581101770066e-06,5.55292748711665
"221541_at",-1.01552683333333,10.1365539166667,-5.28793085797401,5.62729464255206e-07,4.84599676455401e-06,5.50233365080742
"201858_s_at",-1.1984755,11.81530375,-5.28415658335588,5.72218599310587e-07,4.91919055303559e-06,5.48615450280072
"39402_at",-1.084938,8.34752016666667,-5.26490902435245,6.23091721557457e-07,5.30564396140071e-06,5.4037576465741
"211668_s_at",1.164253,7.69972116666667,5.26231770383492,6.30269333751984e-07,5.36008334467098e-06,5.39267873386094
"242868_at",-1.59077633333334,7.7335635,-5.25688607377037,6.45576973922084e-07,5.47069452095318e-06,5.36946739603542
"205470_s_at",-1.11982283333334,8.01843441666667,-5.25081633456118,6.63112256390369e-07,5.60106019127814e-06,5.34354684973977
"209355_s_at",-1.33924216666667,9.63855758333333,-5.24748065203049,6.7294590289135e-07,5.67622913307382e-06,5.32930991756777
"206496_at",-1.00231216666666,8.37931791666667,-5.24408706532755,6.83096202213866e-07,5.75385685657728e-06,5.3148316385725
"230748_at",-1.0444645,7.44871375,-5.24383109005612,6.8386785937982e-07,5.75946937948115e-06,5.31373979177199
"1559258_a_at",1.05443683333333,4.73680708333333,5.227965235232,7.3339317449452e-07,6.14062355520488e-06,5.24612998992655
"212226_s_at",-1.07154916666667,10.7933435833333,-5.21552334401867,7.74661688973654e-07,6.45453030244354e-06,5.19320062049834
"205343_at",1.03135,6.35561033333333,5.21327942735634,7.82341829839855e-07,6.51256692242602e-06,5.18366313730433
"219892_at",-1.01737266666667,7.65386633333333,-5.20999129746106,7.93730230975175e-07,6.59632168696879e-06,5.16969201332862
"1556989_at",-1.37013166666666,6.59410366666667,-5.20865886769708,7.98390971090477e-07,6.62454572748702e-06,5.16403215246495
"203953_s_at",1.40029766666667,8.20613883333333,5.20183259356637,8.22690504423864e-07,6.80390309020947e-06,5.13504995612654
"220431_at",1.03747266666666,5.059506,5.19063641939814,8.6411528732477e-07,7.12279561804339e-06,5.08756635547441
"208025_s_at",1.32945816666667,4.80234908333333,5.17760256197778,9.14904269402907e-07,7.50523494817764e-06,5.03237033491646
"211478_s_at",1.14058866666667,7.52864583333333,5.17727134257915,9.1623212205735e-07,7.51387299737297e-06,5.03096882282851
"203896_s_at",-1.02151766666667,6.17304366666667,-5.16372310441479,9.72186462557464e-07,7.92992612864827e-06,4.97368982304695
"241382_at",1.12859616666666,6.76654125,5.14839837222702,1.03949548709689e-06,8.44117269523578e-06,4.90901488105323
"244745_at",-1.11091516666667,6.73308191666667,-5.14027774672551,1.07698179755595e-06,8.73001924112257e-06,4.87479292258296
"206227_at",1.15047483333333,7.56991175,5.12916395575842,1.13042679516912e-06,9.12805863622388e-06,4.82801290409818
"233011_at",-1.51722266666667,7.18406316666667,-5.12121990204944,1.17020337447823e-06,9.41033526983337e-06,4.79461447150233
"205700_at",-1.582383,9.885986,-5.11855735421006,1.1838375438136e-06,9.50813241641067e-06,4.78342796859841
"231120_x_at",1.01801133333334,4.63907066666667,5.10268956328869,1.26835897964437e-06,1.0126683296153e-05,4.71683775314313
"236085_at",-1.2460245,7.51445975,-5.09197642484428,1.32871706084262e-06,1.05577104056925e-05,4.67195428724176
"213817_at",-1.132651,7.33252783333333,-5.07381847084733,1.43746497932287e-06,1.13344963577269e-05,4.59601866348318
"205267_at",1.4150595,8.33397275,5.06677493539204,1.4819405714028e-06,1.16549339386433e-05,4.56660997712816
"1555800_at",-1.4799875,7.34722375,-5.05547715782158,1.55609053959417e-06,1.21802792057711e-05,4.51949371667918
"230360_at",-1.04948533333333,8.5343845,-5.05319986895225,1.57146826446661e-06,1.22795522880823e-05,4.51000473631414
"203021_at",-1.14137816666666,12.68892325,-5.03642020463868,1.68942517544858e-06,1.31108916630105e-05,4.44017274074061
"212224_at",-1.0818345,10.5788384166667,-5.02467375012444,1.77708075032814e-06,1.37292482724588e-05,4.39137709907832
"206311_s_at",-1.6093735,8.59249675,-5.02054049945281,1.80896434281137e-06,1.39401163415379e-05,4.37422487268309
"1555801_s_at",-1.57523,7.165325,-5.00892716814626,1.90155616583594e-06,1.4593989804475e-05,4.3260808501363
"1555236_a_at",-1.59149366666667,9.3120775,-4.98900041271252,2.07127855934473e-06,1.57484571314384e-05,4.24364227903598
"214974_x_at",-1.56912483333334,7.96335175,-4.97776800357415,2.17334806783754e-06,1.64604246584039e-05,4.19726759657715
"212942_s_at",1.13319483333333,7.48252975,4.96715777332259,2.27424542799215e-06,1.71391273294928e-05,4.15352458639875
"209101_at",-1.03311033333333,11.2836973333333,-4.95702141906174,2.3748813568325e-06,1.78356880324973e-05,4.11179247118603
"203803_at",-1.0374955,8.24841941666667,-4.95362147447381,2.40959620578898e-06,1.80744508919622e-05,4.09780720036338
"207057_at",1.0424235,6.79106025,4.94188370265929,2.5332755077048e-06,1.89113651534352e-05,4.04957381678605
"222073_at",-1.44661533333334,8.15312033333333,-4.92582022796702,2.71257661760755e-06,2.01043956307026e-05,3.98368740668928
"210033_s_at",-1.08504316666667,6.81527308333333,-4.92493755252952,2.72277851527266e-06,2.01718042442456e-05,3.98007110716047
"243764_at",1.4881455,5.45394291666667,4.91076265336665,2.89180822344287e-06,2.13057020100713e-05,3.92205565232703
"205067_at",-1.014631,8.41768366666667,-4.90731545202425,2.93443074850281e-06,2.15906339892869e-05,3.90796359072942
"213936_x_at",-1.4508245,12.4670015833333,-4.90558560799203,2.95604851558607e-06,2.17326660986188e-05,3.90089451013819
"220287_at",-1.11649083333333,6.31847158333333,-4.90340475371173,2.98352305804674e-06,2.19017351233493e-05,3.89198471357451
"240304_s_at",1.11644516666667,9.22237708333333,4.89404618873432,3.10426496928393e-06,2.26754425111021e-05,3.853780524703
"221060_s_at",-1.0426635,7.54350458333333,-4.87467145012522,3.36950081829344e-06,2.44106873247905e-05,3.77484197100878
"217014_s_at",1.30176083333333,7.23422141666667,4.86416638792151,3.52238050509536e-06,2.5370327244907e-05,3.73212847363415
"232737_s_at",1.05224883333333,4.36635725,4.8562080799584,3.64265897730327e-06,2.61333656454608e-05,3.69981105236505
"204969_s_at",-1.08763183333333,6.26855108333333,-4.85465784707632,3.6665480546677e-06,2.62875052306526e-05,3.69351992251797
"206134_at",1.69546183333333,6.66581991666667,4.84917383078548,3.75228325525736e-06,2.68423507760298e-05,3.67127556924275
"206157_at",-1.697736,6.39544333333333,-4.84562122276777,3.808858592588e-06,2.72150213734643e-05,3.65687441379532
"230951_at",-1.06994933333334,7.49640166666667,-4.83298750285543,4.01683537096661e-06,2.85926928665017e-05,3.60571864496643
"206932_at",-1.23137016666666,8.66843908333333,-4.83027315052808,4.06293608980927e-06,2.88907570178595e-05,3.59473954037749
"211302_s_at",-1.00228,7.07843583333333,-4.79464797145469,4.71768991703913e-06,3.30861590833908e-05,3.451026833541
"205782_at",-1.01366433333334,5.88137933333333,-4.79335990998761,4.74318509199841e-06,3.32479031929504e-05,3.44584421914106
"227480_at",-1.38262683333334,10.6880420833333,-4.75374038153546,5.59603031089647e-06,3.86756361077316e-05,3.28689331036617
"205624_at",-1.20073733333333,10.5610646666667,-4.74917248677026,5.70342773256402e-06,3.93383261357307e-05,3.26862487626819
"212143_s_at",1.044222,9.1002025,4.7346789407155,6.05757827220726e-06,4.15555949853114e-05,3.21073994647326
"226766_at",-1.00269983333333,7.47704341666667,-4.71035013601666,6.70048231020417e-06,4.55714479798996e-05,3.11384649073253
"208498_s_at",1.28588016666667,9.14715725,4.69251673728704,7.2132203162052e-06,4.86712107600295e-05,3.0430394909531
"238625_at",-1.07114166666666,5.91778566666667,-4.69088545883819,7.2619745620858e-06,4.89699628986237e-05,3.0365717598008
"216687_x_at",1.0052865,5.25335591666667,4.65675932516949,8.358191610521e-06,5.56144732025357e-05,2.90162319492414
"241722_x_at",-1.22640966666667,7.97775733333333,-4.64999055223996,8.59389542145571e-06,5.70716910200523e-05,2.87493763608968
"212977_at",-1.02513816666667,8.92616208333333,-4.62743690214317,9.42658993915132e-06,6.20065934700552e-05,2.78621521226532
"212801_at",1.00132616666667,8.99194341666667,4.62729031349481,9.43224929107269e-06,6.20288946342794e-05,2.78563953573523
"205683_x_at",-1.106507,10.503866,-4.60945799437519,1.01457764102919e-05,6.62036430639351e-05,2.71570390233443
"214023_x_at",1.00821166666667,5.37091766666667,4.60146615649974,1.04822374142127e-05,6.8228639101609e-05,2.68442219584282
"205943_at",1.09572783333333,6.76923808333333,4.58112966700998,1.1387785158394e-05,7.33883962205552e-05,2.60499201184227
"202376_at",-1.09541116666666,9.36841575,-4.57731843227739,1.15657056046947e-05,7.44122092182496e-05,2.59013349592567
"234366_x_at",1.0798035,8.83829341666667,4.56836552831083,1.19942859766548e-05,7.68531097824449e-05,2.55526371434414
"212531_at",1.13047000000001,9.35130166666667,4.56786834988415,1.20185305920487e-05,7.69904112618936e-05,2.55332870636071
"242277_at",-1.2695355,7.10799875,-4.56783132546744,1.20203379593064e-05,7.69929683604822e-05,2.55318461402039
"209921_at",1.04467933333333,6.53924783333333,4.56222332639235,1.22971492882681e-05,7.85176500450847e-05,2.53136876040127
"205680_at",1.03285816666666,5.27448941666667,4.52550036959411,1.4268031673804e-05,8.96475105045684e-05,2.38897790344674
"211881_x_at",1.04652433333333,9.23772116666667,4.5130866693886,1.50007605056269e-05,9.36834725702742e-05,2.34102829869201
"211643_x_at",1.17926883333333,9.91342475,4.50562628970235,1.54584511409763e-05,9.62084025193941e-05,2.31225640921863
"229019_at",-1.09659316666666,8.69092758333333,-4.49988690861025,1.58197032737504e-05,9.81550472642198e-05,2.29014472184664
"207134_x_at",-1.06046433333333,10.55905,-4.45740913290582,1.87584517077896e-05,0.000114675022291062,2.12711690122827
"203535_at",-1.1159765,11.2655379166667,-4.38753690358798,2.47710830225834e-05,0.00014719693123136,1.8613594914278
"216474_x_at",-1.113117,10.5379335,-4.37589944245503,2.59380535473615e-05,0.000153478046268489,1.81739040564791
"215382_x_at",-1.033757,9.88976183333333,-4.36996158698813,2.65537033011334e-05,0.000156801353060748,1.7949882999135
"212094_at",-1.212133,8.99291733333333,-4.3565666123868,2.79946166604085e-05,0.000164369165153333,1.7445331443812
"214279_s_at",-1.09918966666667,7.47363333333333,-4.34198223678818,2.96490092086735e-05,0.000173079177715591,1.68972559075697
"200606_at",1.03544183333334,9.76268158333333,4.33828578215518,3.00830350349941e-05,0.000175369436031379,1.67585565075731
"228782_at",-1.75016533333334,11.8494188333333,-4.32288084512734,3.19585655124033e-05,0.000185236358463972,1.61814536432261
"243929_at",-1.5317695,7.53088541666667,-4.31901687558449,3.24463565845926e-05,0.000187804842924264,1.603693538544
"228038_at",1.24289466666667,7.35467883333333,4.31779609006612,3.26019527441077e-05,0.000188565721599925,1.59912957587814
"203914_x_at",-1.15077783333333,10.6830319166667,-4.30157888509582,3.47382494888175e-05,0.000199738541466095,1.53859016220064
"201044_x_at",-1.19298833333333,8.67605616666667,-4.29782923163065,3.52510166446258e-05,0.000202431397441961,1.52461626061751
"213432_at",1.3337845,6.87929808333333,4.27351140913831,3.87574537912522e-05,0.000220804812549413,1.43420723924544
"210084_x_at",-1.07060333333333,9.89787666666667,-4.25944024123118,4.09370199006311e-05,0.000231870956915198,1.38206529130989
"227174_at",1.15895716666667,5.94551141666667,4.25912379765501,4.09873645229736e-05,0.000232106075121034,1.38089413520798
"216853_x_at",1.04282833333333,9.08316116666667,4.25738998268345,4.12642634604756e-05,0.000233384049312248,1.37447843063525
"216598_s_at",-1.19641133333333,10.5430028333333,-4.2318486360805,4.55575180182337e-05,0.000254793095094817,1.28018982690354
"211548_s_at",-1.21300516666667,10.6706255833333,-4.20601251882584,5.03350211538318e-05,0.000278521129600825,1.18523963193035
"214720_x_at",-1.015803,7.61480933333333,-4.18960809187536,5.36141716589273e-05,0.000294845587955326,1.12517553116179
"1560850_at",-1.40957199999999,7.8045685,-4.18225039944197,5.51506198551062e-05,0.000302473682473461,1.09829230109762
"216401_x_at",1.04979516666667,10.74794375,4.14083319556929,6.46188701498273e-05,0.00034801386184415,0.947621252068326
"217294_s_at",1.1559115,10.57039725,4.13164537732101,6.69210157591321e-05,0.000359033121050981,0.914348926678404
"205969_at",-1.00038633333333,7.69321966666667,-4.12447801126934,6.8771256757187e-05,0.000367984778156116,0.888431819183101
"205009_at",1.01691583333333,6.42560775,4.10182361715457,7.49471526649168e-05,0.000397028928587765,0.806735985677856
"214354_x_at",-1.22811016666666,12.49132525,-4.06892148248361,8.48701719046338e-05,0.000443621094539757,0.688688626055233
"221796_at",-1.13344516666667,6.13843291666667,-3.9883418293735,0.000114757298290636,0.00058176683208535,0.402629760063516
"217258_x_at",1.02241133333333,8.30940316666667,3.98625746271999,0.000115650184911404,0.000585370659140069,0.395288091671472
"214777_at",1.13558033333334,10.4360441666667,3.97444936444047,0.000120835022629326,0.000609582474834692,0.353752402509314
"222846_at",-1.17202266666667,7.225404,-3.95674856626365,0.000129024830524419,0.000646010312172399,0.291665648451044
"219795_at",-1.196573,9.18963683333333,-3.94384345668823,0.000135326775931248,0.000673247631850865,0.246534202427025
"204006_s_at",-1.366408,8.55777666666667,-3.94112493547994,0.000136691241574761,0.000679232357820601,0.237041505850941
